participant,gender,age,answer,trialIndex,type,difficulty,numOfColour1,numOfColour2,numOfTilesRevealed,finalAns,finalColour,trueAns,trueColour,correct,reward,totalPoints,trialStart,finalAnswerTime,trialEnd,flipNumber,colourRevealed,majorityColour,majorityAmount,majPCorrect,timestamp,timeSinceLastFlip,tileClicked_1,tileClicked_2,Cjsample,CjsampleTime,cjLoc,cjDidRespond,responseMatch,CjMatch,currentGrid_1,currentGrid_2,currentGrid_3,currentGrid_4,currentGrid_5,currentGrid_6,currentGrid_7,currentGrid_8,currentGrid_9,currentGrid_10,currentGrid_11,currentGrid_12,currentGrid_13,currentGrid_14,currentGrid_15,currentGrid_16,currentGrid_17,currentGrid_18,currentGrid_19,currentGrid_20,currentGrid_21,currentGrid_22,currentGrid_23,currentGrid_24,currentGrid_25,noisy,Pz_amplitude,reconstruct_pcorrect_eeg_final,STV_regress_eeg_final,PCorrectChange,previousPCorrect
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,1,red,red,1,0.580590128898621,601074.2819408,2.07581060007215,4,3,51,601077.7644733,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.08961,0.6455631,-0.00063449,0.0805901288986206,0.5
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,2,orange,neither,0,0.5,601079.8735578,5.59161699994002,3,2,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.101721,0.6994645,0.0002077203,-0.0805901288986206,0.580590128898621
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,3,orange,orange,1,0.584094047546387,601081.9209266,2.04736880003475,4,4,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,-0.9448327,0.657763,-0.0004438657,0.0840940475463867,0.5
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,4,orange,orange,2,0.668188095092773,601084.8406279,2.91970129997935,5,1,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,14.40477,0.6675863,-0.0002903753,0.0840940475463867,0.584094047546387
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,5,orange,orange,3,0.74827766418457,601087.9769381,3.1363101999741,3,4,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,10.76586,0.6712945,-0.0002324356,0.0800895690917969,0.668188095092773
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,6,orange,orange,4,0.820358276367188,601090.7608503,2.78391220001504,5,2,,,,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,-3.15939,0.6966659,0.0001639919,0.0720806121826172,0.74827766418457
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,7,red,orange,3,0.759658813476562,601093.2008909,2.44004060002044,1,4,,,,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,15.45506,0.6570359,-0.0004552272,-0.060699462890625,0.820358276367188
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,8,orange,orange,4,0.833847045898438,601095.3765408,2.17564989998937,5,4,,,,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,-1.112982,0.6810122,-8.059607e-05,0.074188232421875,0.759658813476562
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,9,red,orange,3,0.772750854492188,601097.4729606,2.09641980007291,3,1,69,601101.3883806,1,1,,1,0,0,2,0,1,0,0,1,0,1,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0.5265025,0.673448,-0.000198787,-0.06109619140625,0.833847045898438
6,f,23,0,1,fixed,11,14,11,25,1,orange,1,orange,1,100,100,601072.2061302,601184.6838639,601184.6843209,10,red,orange,2,0.696380615234375,601103.6488398,6.17587919998914,4,5,,,,,,,0,0,2,0,1,0,0,1,0,1,0,0,0,2,0,2,0,1,1,1,0,0,0,2,0,0,6.954991,0.7080063,0.000341186,-0.0763702392578125,0.772750854492188
